,doc_id,sentence
2325,60,
2326,60,"    'thus i forestall thee, if thou mean to chide,"
2327,60,"    thy beauty hath ensnared thee to this night,"
2328,60,    where thou with patience must my will abide;
2329,60,"    my will that marks thee for my earth's delight,"
2330,60,    which i to conquer sought with all my might;
2331,60,"    but as reproof and reason beat it dead,"
2332,60,"    by thy bright beauty was it newly bred,"
2333,60,
2334,60,    'i see what crosses my attempt will bring;
2335,60,    i know what thorns the growing rose defends;
2336,60,    i think the honey guarded with a sting;
2337,60,"    all this beforehand counsel comprehends,"
2338,60,    but will is deaf and hears no heedful friends;
2339,60,"    only he hath an eye to gaze on beauty,"
2340,60,"    and dotes on what he looks, 'gainst law or duty,"
2341,60,
2342,60,"    'i have debated, even in my soul,"
2343,60,"    what wrong, what shame, what sorrow i shall breed;"
2344,60,"    but nothing can affection's course control,"
2345,60,"    or stop the headlong fury of his speed,"
2346,60,"    i know repentant tears ensue the deed,"
2347,60,"    reproach, disdain, and deadly enmity;"
2348,60,"    yet strive i to embrace mine infamy,'"
2349,60,
2350,60,"    this said, he shakes aloft his roman blade,"
2351,60,"    which, like a falcon towering in the skies,"
2352,60,"    coucheth the fowl below with his wings' shade,"
2353,60,"    whose crooked beak threats if he mount he dies,"
2354,60,    so under his insulting falchion lies
2355,60,"    harmless lucretia, marking what he tells"
2356,60,"    with trembling fear, as fowl hear falcon's bells,"
2357,60,
2358,60,"    'lucrece,' quoth he,'this night i must enjoy thee,"
2359,60,"    if thou deny, then force must work my way,"
2360,60,"    for in thy bed i purpose to destroy thee,"
2361,60,"    that done, some worthless slave of thine i'll slay,"
2362,60,    to kill thine honour with thy life's decay;
2363,60,"    and in thy dead arms do i mean to place him,"
2364,60,"    swearing i slew him, seeing thee embrace him,"
2365,60,
2366,60,    'so thy surviving husband shall remain
2367,60,    the scornful mark of every open eye;
2368,60,"    thy kinsmen hang their heads at this disdain,"
2369,60,"    thy issue blurr'd with nameless bastardy,"
2370,60,"    and thou, the author of their obloquy,"
2371,60,"    shalt have thy trespass cited up in rhymes,"
2372,60,"    and sung by children in succeeding times,"
2373,60,
2374,60,"    'but if thou yield, i rest thy secret friend,"
2375,60,    the fault unknown is as a thought unacted;
2376,60,    a little harm done to a great good end
2377,60,"    for lawful policy remains enacted,"
2378,60,    the poisonous simple sometimes is compacted
2379,60,"    in a pure compound; being so applied,"
2380,60,"    his venom in effect is purified,"
2381,60,
2382,60,"    'then, for thy husband and thy children's sake,"
2383,60,"    tender my suit, bequeath not to their lot"
2384,60,"    the shame that from them no device can take,"
2385,60,    the blemish that will never be forgot;
2386,60,"    worse than a slavish wipe or birth-hour's blot,"
2387,60,    for marks descried in men's nativity
2388,60,"    are nature's faults, not their own infamy,'"
2389,60,
2390,60,    here with a cockatrice' dead-killing eye
2391,60,    he rouseth up himself and makes a pause;
2392,60,"    while she, the picture of pure piety,"
2393,60,"    like a white hind under the gripe's sharp claws,"
2394,60,"    pleads, in a wilderness where are no laws,"
2395,60,"    to the rough beast that knows no gentle right,"
2396,60,"    nor aught obeys but his foul appetite,"
2397,60,
2398,60,"    but when a black-faced cloud the world doth threat,"
2399,60,"    in his dim mist the aspiring mountains hiding,"
2400,60,"    from earth's dark womb some gentle gust doth get,"
2401,60,"    which blows these pitchy vapours from their bidding,"
2402,60,    hindering their present fall by this dividing;
2403,60,"    so his unhallow'd haste her words delays,"
2404,60,"    and moody pluto winks while orpheus plays,"
2405,60,
2406,60,"    yet, foul night-waking cat, he doth but dally,"
2407,60,"    while in his hold-fast foot the weak mouse panteth,"
2408,60,"    her sad behavior feeds his vulture folly,"
2409,60,"    a swallowing gulf that even in plenty wanteth,"
2410,60,"    his ear her prayers admits, but his heart granteth"
2411,60,"    no penetrable entrance to her plaining,"
2412,60,"    tears harden lust, though marble wear with raining,"
2413,60,
2414,60,    her pity-pleading eyes are sadly fix'd
2415,60,    in the remorseless wrinkles of his face;
2416,60,"    her modest eloquence with sighs is mix'd,"
2417,60,"    which to her oratory adds more grace,"
2418,60,    she puts the period often from his place;
2419,60,"    and midst the sentence so her accent breaks,"
2420,60,"    that twice she doth begin ere once she speaks,"
2421,60,
2422,60,"    she conjures him by high almighty jove,"
2423,60,"    by knighthood, gentry, and sweet friendship's oath,"
2424,60,"    by her untimely tears, her husband's love,"
2425,60,"    by holy human law, and common troth,"
2426,60,"    by heaven and earth, and all the power of both,"
2427,60,"    that to his borrow'd bed he make retire,"
2428,60,"    and stoop to honour, not to foul desire,"
2429,60,
2430,60,"    quoth she, 'reward not hospitality"
2431,60,    with such black payment as thou hast pretended;
2432,60,    mud not the fountain that gave drink to thee;
2433,60,    mar not the thing that cannot be amended;
2434,60,    end thy ill aim before thy shoot be ended;
2435,60,    he is no woodman that doth bend his bow
2436,60,"    to strike a poor unseasonable doe,"
2437,60,
2438,60,"    'my husband is thy friend; for his sake spare me,"
2439,60,"    thyself art mighty; for thine own sake leave me,"
2440,60,"    myself a weakling; do not then ensnare me,"
2441,60,"    thou look'st not like deceit; do not deceive me,"
2442,60,"    my sighs, like whirlwinds, labour hence to heave thee,"
2443,60,"    if ever man were moved with woman moans,"
2444,60,"    be moved with my tears, my sighs, my groans,"
2445,60,
2446,60,"    'all which together, like a troubled ocean,"
2447,60,"    beat at thy rocky and wreck-threatening heart,"
2448,60,    to soften it with their continual motion;
2449,60,"    for stones dissolved to water do convert,"
2450,60,"    o, if no harder than a stone thou art,"
2451,60,"    melt at my tears, and be compassionate!"
2452,60,"    soft pity enters at an iron gate,"
2453,60,
2454,60,"    'in tarquin's likeness i did entertain thee,"
2455,60,    hast thou put on his shape to do him shame?
2456,60,"    to all the host of heaven i complain me,"
2457,60,"    thou wrong'st his honour, wound'st his princely name,"
2458,60,"    thou art not what thou seem'st; and if the same,"
2459,60,"    thou seem'st not what thou art, a god, a king;"
2460,60,"    for kings like gods should govern everything,"
2461,60,
2462,60,"    'how will thy shame be seeded in thine age,"
2463,60,    when thus thy vices bud before thy spring!
2464,60,"    if in thy hope thou darest do such outrage,"
2465,60,    what darest thou not when once thou art a king?
2466,60,"    o, be remember'd, no outrageous thing"
2467,60,    from vassal actors can be wiped away;
2468,60,"    then kings' misdeeds cannot be hid in clay,"
2469,60,
2470,60,    'this deed will make thee only loved for fear;
2471,60,"    but happy monarchs still are fear'd for love,"
2472,60,"    with foul offenders thou perforce must bear,"
2473,60,"    when they in thee the like offences prove,"
2474,60,"    if but for fear of this, thy will remove;"
2475,60,"    for princes are the glass, the school, the book,"
2476,60,"    where subjects' eyes do learn, do read, do look,"
2477,60,
2478,60,    'and wilt thou be the school where lust shall learn?
2479,60,    must he in thee read lectures of such shame?
2480,60,    wilt thou be glass wherein it shall discern
2481,60,"    authority for sin, warrant for blame,"
2482,60,    to privilege dishonour in thy name?
2483,60,"    thou black'st reproach against long-living laud,"
2484,60,"    and makest fair reputation but a bawd,"
2485,60,
2486,60,"    'hast thou command? by him that gave it thee,"
2487,60,"    from a pure heart command thy rebel will,"
2488,60,"    draw not thy sword to guard iniquity,"
2489,60,"    for it was lent thee all that brood to kill,"
2490,60,"    thy princely office how canst thou fulfil,"
2491,60,"    when, pattern'd by thy fault, foul sin may say,"
2492,60,"    he learn'd to sin, and thou didst teach the way?"
2493,60,
2494,60,"    'think but how vile a spectacle it were,"
2495,60,"    to view thy present trespass in another,"
2496,60,    men's faults do seldom to themselves appear;
2497,60,"    their own transgressions partially they smother,"
2498,60,"    this guilt would seem death-worthy in thy brother,"
2499,60,"    o, how are they wrapp'd in with infamies"
2500,60,    that from their own misdeeds askance their eyes!
2501,60,
2502,60,"    'to thee, to thee, my heaved-up hands appeal,"
2503,60,"    not to seducing lust, thy rash relier,"
2504,60,    i sue for exiled majesty's repeal;
2505,60,"    let him return, and flattering thoughts retire,"
2506,60,"    his true respect will prison false desire,"
2507,60,"    and wipe the dim mist from thy doting eyne,"
2508,60,"    that thou shalt see thy state and pity mine,'"
2509,60,
2510,60,"    'have done,' quoth he, 'my uncontrolled tide"
2511,60,"    turns not, but swells the higher by this let,"
2512,60,"    small lights are soon blown out, huge fires abide,"
2513,60,"    and with the wind in greater fury fret,"
2514,60,    the petty streams that pay a daily debt
2515,60,"    to their salt sovereign, with their fresh falls' haste"
2516,60,"    add to his flow, but alter not his taste,'"
2517,60,
2518,60,"    'thou art,' quoth she, 'a sea, a sovereign king;"
2519,60,"    and, lo, there falls into thy boundless flood"
2520,60,"    black lust, dishonour, shame, misgoverning,"
2521,60,"    who seek to stain the ocean of thy blood,"
2522,60,"    if all these pretty ills shall change thy good,"
2523,60,"    thy sea within a puddle's womb is hearsed,"
2524,60,"    and not the puddle in thy sea dispersed,"
2525,60,
2526,60,"    'so shall these slaves be king, and thou their slave;"
2527,60,"    thou nobly base, they basely dignified;"
2528,60,"    thou their fair life, and they thy fouler grave,"
2529,60,"    thou loathed in their shame, they in thy pride,"
2530,60,    the lesser thing should not the greater hide;
2531,60,"    the cedar stoops not to the base shrub's foot,"
2532,60,"    but low shrubs wither at the cedar's root,"
2533,60,
2534,60,"    'so let thy thoughts, low vassals to thy state'--"
2535,60,"    no more,' quoth he; 'by heaven, i will not hear thee,"
2536,60,"    yield to my love; if not, enforced hate,"
2537,60,"    instead of love's coy touch, shall rudely tear thee;"
2538,60,"    that done, despitefully i mean to bear thee"
2539,60,"    unto the base bed of some rascal groom,"
2540,60,"    to be thy partner in this shameful doom,'"
2541,60,
2542,60,"    this said, he sets his foot upon the light,"
2543,60,"    for light and lust are deadly enemies,"
2544,60,"    shame folded up in blind concealing night,"
2545,60,"    when most unseen, then most doth tyrannize,"
2546,60,"    the wolf hath seized his prey, the poor lamb cries;"
2547,60,    till with her own white fleece her voice controll'd
2548,60,"    entombs her outcry in her lips' sweet fold,"
2549,60,
2550,60,    for with the nightly linen that she wears
2551,60,    he pens her piteous clamours in her head;
2552,60,    cooling his hot face in the chastest tears
2553,60,"    that ever modest eyes with sorrow shed,"
2554,60,"    o, that prone lust should stain so pure a bed!"
2555,60,"    the spots whereof could weeping purify,"
2556,60,"    her tears should drop on them perpetually,"
2557,60,
2558,60,"    but she hath lost a dearer thing than life,"
2559,60,"    and he hath won what he would lose again,"
2560,60,    this forced league doth force a further strife;
2561,60,    this momentary joy breeds months of pain;
2562,60,"    this hot desire converts to cold disdain,"
2563,60,"    pure chastity is rifled of her store,"
2564,60,"    and lust, the thief, far poorer than before,"
2565,60,
2566,60,"    look, as the full-fed hound or gorged hawk,"
2567,60,"    unapt for tender smell or speedy flight,"
2568,60,"    make slow pursuit, or altogether balk"
2569,60,    the prey wherein by nature they delight;
2570,60,"    so surfeit-taking tarquin fares this night,"
2571,60,"    his taste delicious, in digestion souring,"
2572,60,"    devours his will, that lived by foul devouring,"
2573,60,
2574,60,"    o, deeper sin than bottomless conceit"
2575,60,    can comprehend in still imagination!
2576,60,"    drunken desire must vomit his receipt,"
2577,60,"    ere he can see his own abomination,"
2578,60,"    while lust is in his pride, no exclamation"
2579,60,"    can curb his heat or rein his rash desire,"
2580,60,"    till like a jade self-will himself doth tire,"
2581,60,
2582,60,"    and then with lank and lean discolour'd cheek,"
2583,60,"    with heavy eye, knit brow, and strengthless pace,"
2584,60,"    feeble desire, all recreant, poor, and meek,"
2585,60,"    like to a bankrupt beggar wails his case,"
2586,60,"    the flesh being proud, desire doth fight with grace,"
2587,60,"    for there it revels; and when that decays,"
2588,60,"    the guilty rebel for remission prays,"
2589,60,
2590,60,"    so fares it with this faultful lord of rome,"
2591,60,    who this accomplishment so hotly chased;
2592,60,"    for now against himself he sounds this doom,"
2593,60,"    that through the length of times he stands disgraced,"
2594,60,"    besides, his soul's fair temple is defaced;"
2595,60,"    to whose weak ruins muster troops of cares,"
2596,60,"    to ask the spotted princess how she fares,"
2597,60,
2598,60,"    she says, her subjects with foul insurrection"
2599,60,"    have batter'd down her consecrated wall,"
2600,60,    and by their mortal fault brought in subjection
2601,60,"    her immortality, and made her thrall"
2602,60,"    to living death and pain perpetual,"
2603,60,"    which in her prescience she controlled still,"
2604,60,"    but her foresight could not forestall their will,"
2605,60,
2606,60,"    even in this thought through the dark night he stealeth,"
2607,60,    a captive victor that hath lost in gain;
2608,60,"    bearing away the wound that nothing healeth,"
2609,60,"    the scar that will, despite of cure, remain;"
2610,60,"    leaving his spoil perplex'd in greater pain,"
2611,60,"    she bears the load of lust he left behind,"
2612,60,"    and he the burden of a guilty mind,"
2613,60,
2614,60,    he like a thievish dog creeps sadly thence;
2615,60,    she like a wearied lamb lies panting there;
2616,60,    he scowls and hates himself for his offence;
2617,60,"    she, desperate, with her nails her flesh doth tear;"
2618,60,"    he faintly flies, sneaking with guilty fear;"
2619,60,"    she stays, exclaiming on the direful night;"
2620,60,"    he runs, and chides his vanish'd, loathed delight,"
2621,60,
2622,60,    he thence departs a heavy convertite;
2623,60,    she there remains a hopeless castaway;
2624,60,    he in his speed looks for the morning light;
2625,60,"    she prays she never may behold the day,"
2626,60,"    'for day,' quoth she, 'nights scapes doth open lay,"
2627,60,    and my true eyes have never practised how
2628,60,"    to cloak offences with a cunning brow,"
2629,60,
2630,60,    'they think not but that every eye can see
2631,60,    the same disgrace which they themselves behold;
2632,60,"    and therefore would they still in darkness be,"
2633,60,    to have their unseen sin remain untold;
2634,60,"    for they their guilt with weeping will unfold,"
2635,60,"    and grave, like water that doth eat in steel,"
2636,60,"    upon my cheeks what helpless shame i feel,'"
2637,60,
2638,60,"    here she exclaims against repose and rest,"
2639,60,"    and bids her eyes hereafter still be blind,"
2640,60,"    she wakes her heart by beating on her breast,"
2641,60,"    and bids it leap from thence, where it may find"
2642,60,"    some purer chest to close so pure a mind,"
2643,60,    frantic with grief thus breathes she forth her spite
2644,60,"    against the unseen secrecy of night,"
2645,60,
2646,60,"    'o comfort-killing night, image of hell!"
2647,60,    dim register and notary of shame!
2648,60,    black stage for tragedies and murders fell!
2649,60,    vast sin-concealing chaos! nurse of blame!
2650,60,    blind muffled bawd! dark harbour for defame!
2651,60,    grim cave of death! whispering conspirator
2652,60,    with close-tongued treason and the ravisher!
2653,60,
2654,60,"    'o hateful, vaporous, and foggy night!"
2655,60,"    since thou art guilty of my cureless crime,"
2656,60,"    muster thy mists to meet the eastern light,"
2657,60,    make war against proportion'd course of time;
2658,60,    or if thou wilt permit the sun to climb
2659,60,"    his wonted height, yet ere he go to bed,"
2660,60,"    knit poisonous clouds about his golden head,"
2661,60,
2662,60,    'with rotten damps ravish the morning air;
2663,60,    let their exhaled unwholesome breaths make sick
2664,60,"    the life of purity, the supreme fair,"
2665,60,    ere he arrive his weary noon-tide prick;
2666,60,"    and let thy misty vapours march so thick,"
2667,60,    that in their smoky ranks his smother'd light
2668,60,"    may set at noon and make perpetual night,"
2669,60,
2670,60,"    'were tarquin night, as he is but night's child,"
2671,60,    the silver-shining queen he would distain;
2672,60,"    her twinkling handmaids too, by him defiled,"
2673,60,"    through night's black bosom should not peep again,"
2674,60,    so should i have co-partners in my pain;
2675,60,"    and fellowship in woe doth woe assuage,"
2676,60,"    as palmers' chat makes short their pilgrimage,"
2677,60,
2678,60,"    'where now i have no one to blush with me,"
2679,60,"    to cross their arms and hang their heads with mine,"
2680,60,    to mask their brows and hide their infamy;
2681,60,"    but i alone alone must sit and pine,"
2682,60,"    seasoning the earth with showers of silver brine,"
2683,60,"    mingling my talk with tears, my grief with groans,"
2684,60,"    poor wasting monuments of lasting moans,"
2685,60,
2686,60,"    'o night, thou furnace of foul-reeking smoke,"
2687,60,    let not the jealous day behold that face
2688,60,    which underneath thy black all-hiding cloak
2689,60,    immodestly lies martyr'd with disgrace!
2690,60,"    keep still possession of thy gloomy place,"
2691,60,    that all the faults which in thy reign are made
2692,60,    may likewise be sepulchred in thy shade!
2693,60,
2694,60,    'make me not object to the tell-tale day!
2695,60,"    the light will show, character'd in my brow,"
2696,60,"    the story of sweet chastity's decay,"
2697,60,"    the impious breach of holy wedlock vow,"
2698,60,"    yea the illiterate, that know not how"
2699,60,"    to cipher what is writ in learned books,"
2700,60,"    will quote my loathsome trespass in my looks,"
2701,60,
2702,60,"    'the nurse, to still her child, will tell my story,"
2703,60,    and fright her crying babe with tarquin's name;
2704,60,"    the orator, to deck his oratory,"
2705,60,    will couple my reproach to tarquin's shame;
2706,60,"    feast-finding minstrels, tuning my defame,"
2707,60,"    will tie the hearers to attend each line,"
2708,60,"    how tarquin wronged me, i collatine,"
2709,60,
2710,60,"    'let my good name, that senseless reputation,"
2711,60,"    for collatine's dear love be kept unspotted,"
2712,60,"    if that be made a theme for disputation,"
2713,60,"    the branches of another root are rotted,"
2714,60,    and undeserved reproach to him allotted
2715,60,    that is as clear from this attaint of mine
2716,60,"    as i, ere this, was pure to collatine,"
2717,60,
2718,60,    'o unseen shame! invisible disgrace!
2719,60,"    o unfelt sore! crest-wounding, private scar!"
2720,60,"    reproach is stamp'd in collatinus' face,"
2721,60,"    and tarquin's eye may read the mot afar,"
2722,60,"    how he in peace is wounded, not in war,"
2723,60,"    alas, how many bear such shameful blows,"
2724,60,"    which not themselves, but he that gives them knows!"
2725,60,
2726,60,"    'if, collatine, thine honour lay in me,"
2727,60,"    from me by strong assault it is bereft,"
2728,60,"    my honour lost, and i, a drone-like bee,"
2729,60,"    have no perfection of my summer left,"
2730,60,"    but robb'd and ransack'd by injurious theft,"
2731,60,"    in thy weak hive a wandering wasp hath crept,"
2732,60,"    and suck'd the honey which thy chaste bee kept,"
2733,60,
2734,60,    'yet am i guilty of thy honour's wrack;
2735,60,    yet for thy honour did i entertain him;
2736,60,"    coming from thee, i could not put him back,"
2737,60,"    for it had been dishonour to disdain him,"
2738,60,"    besides, of weariness he did complain him,"
2739,60,"    and talk'd of virtue, o unlook'd-for evil,"
2740,60,    when virtue is profaned in such a devil!
2741,60,
2742,60,    'why should the worm intrude the maiden bud?
2743,60,    or hateful cuckoos hatch in sparrows' nests?
2744,60,    or toads infect fair founts with venom mud?
2745,60,    or tyrant folly lurk in gentle breasts?
2746,60,    or kings be breakers of their own behests?
2747,60,"    but no perfection is so absolute,"
2748,60,"    that some impurity doth not pollute,"
2749,60,
2750,60,    'the aged man that coffers-up his gold
2751,60,    is plagued with cramps and gouts and painful fits;
2752,60,"    and scarce hath eyes his treasure to behold,"
2753,60,"    but like still-pining tantalus he sits,"
2754,60,    and useless barns the harvest of his wits;
2755,60,    having no other pleasure of his gain
2756,60,"    but torment that it cannot cure his pain,"
2757,60,
2758,60,"    'so then he hath it when he cannot use it,"
2759,60,    and leaves it to be master'd by his young;
2760,60,"    who in their pride do presently abuse it,"
2761,60,"    their father was too weak, and they too strong,"
2762,60,"    to hold their cursed-blessed fortune long,"
2763,60,    the sweets we wish for turn to loathed sours
2764,60,"    even in the moment that we call them ours,"
2765,60,
2766,60,    'unruly blasts wait on the tender spring;
2767,60,    unwholesome weeds take root with precious flowers;
2768,60,    the adder hisses where the sweet birds sing;
2769,60,"    what virtue breeds iniquity devours,"
2770,60,"    we have no good that we can say is ours,"
2771,60,    but ill-annexed opportunity
2772,60,"    or kills his life or else his quality,"
2773,60,
2774,60,"    'o opportunity, thy guilt is great!"
2775,60,"    'tis thou that executest the traitor's treason,"
2776,60,    thou set'st the wolf where he the lamb may get;
2777,60,"    whoever plots the sin, thou 'point'st the season;"
2778,60,"    'tis thou that spurn'st at right, at law, at reason;"
2779,60,"    and in thy shady cell, where none may spy him,"
2780,60,"    sits sin, to seize the souls that wander by him,"
2781,60,
2782,60,    'thou makest the vestal violate her oath;
2783,60,    thou blow'st the fire when temperance is thaw'd;
2784,60,"    thou smother'st honesty, thou murder'st troth;"
2785,60,    thou foul abettor! thou notorious bawd!
2786,60,"    thou plantest scandal and displacest laud,"
2787,60,"    thou ravisher, thou traitor, thou false thief,"
2788,60,"    thy honey turns to gall, thy joy to grief!"
2789,60,
2790,60,"    'thy secret pleasure turns to open shame,"
2791,60,"    thy private feasting to a public fast,"
2792,60,"    thy smoothing titles to a ragged name,"
2793,60,"    thy sugar'd tongue to bitter wormwood taste,"
2794,60,"    thy violent vanities can never last,"
2795,60,"    how comes it then, vile opportunity,"
2796,60,"    being so bad, such numbers seek for thee?"
2797,60,
2798,60,"    'when wilt thou be the humble suppliant's friend,"
2799,60,    and bring him where his suit may be obtain'd?
2800,60,    when wilt thou sort an hour great strifes to end?
2801,60,    or free that soul which wretchedness hath chain'd?
2802,60,"    give physic to the sick, ease to the pain'd?"
2803,60,"    the poor, lame, blind, halt, creep, cry out for thee;"
2804,60,"    but they ne'er meet with opportunity,"
2805,60,
2806,60,    'the patient dies while the physician sleeps;
2807,60,    the orphan pines while the oppressor feeds;
2808,60,    justice is feasting while the widow weeps;
2809,60,"    advice is sporting while infection breeds,"
2810,60,"    thou grant'st no time for charitable deeds,"
2811,60,"    wrath, envy, treason, rape, and murder's rages,"
2812,60,"    thy heinous hours wait on them as their pages,"
2813,60,
2814,60,"    'when truth and virtue have to do with thee,"
2815,60,"    a thousand crosses keep them from thy aid,"
2816,60,"    they buy thy help; but sin ne'er gives a fee,"
2817,60,    he gratis comes; and thou art well appaid
2818,60,"    as well to hear as grant what he hath said,"
2819,60,    my collatine would else have come to me
2820,60,"    when tarquin did, but he was stay'd by thee,"
2821,60,
2822,60,"    guilty thou art of murder and of theft,"
2823,60,"    guilty of perjury and subornation,"
2824,60,"    guilty of treason, forgery, and shift,"
2825,60,"    guilty of incest, that abomination;"
2826,60,    an accessary by thine inclination
2827,60,"    to all sins past, and all that are to come,"
2828,60,"    from the creation to the general doom,"
2829,60,
2830,60,"    'mis-shapen time, copesmate of ugly night,"
2831,60,"    swift subtle post, carrier of grisly care,"
2832,60,"    eater of youth, false slave to false delight,"
2833,60,"    base watch of woes, sin's pack-horse, virtue's snare;"
2834,60,"    thou nursest all and murder'st all that are,"
2835,60,"    o, hear me then, injurious, shifting time!"
2836,60,"    be guilty of my death, since of my crime,"
2837,60,
2838,60,"    'why hath thy servant, opportunity,"
2839,60,"    betray'd the hours thou gavest me to repose,"
2840,60,"    cancell'd my fortunes, and enchained me"
2841,60,    to endless date of never-ending woes?
2842,60,    time's office is to fine the hate of foes;
2843,60,"    to eat up errors by opinion bred,"
2844,60,"    not spend the dowry of a lawful bed,"
2845,60,
2846,60,"    'time's glory is to calm contending kings,"
2847,60,"    to unmask falsehood and bring truth to light,"
2848,60,"    to stamp the seal of time in aged things,"
2849,60,"    to wake the morn and sentinel the night,"
2850,60,"    to wrong the wronger till he render right,"
2851,60,"    to ruinate proud buildings with thy hours,"
2852,60,    and smear with dust their glittering golden towers;
2853,60,
2854,60,"    'to fill with worm-holes stately monuments,"
2855,60,"    to feed oblivion with decay of things,"
2856,60,"    to blot old books and alter their contents,"
2857,60,"    to pluck the quills from ancient ravens' wings,"
2858,60,"    to dry the old oak's sap and cherish springs,"
2859,60,"    to spoil antiquities of hammer'd steel,"
2860,60,    and turn the giddy round of fortune's wheel;
2861,60,
2862,60,"    'to show the beldam daughters of her daughter,"
2863,60,"    to make the child a man, the man a child,"
2864,60,"    to slay the tiger that doth live by slaughter,"
2865,60,"    to tame the unicorn and lion wild,"
2866,60,"    to mock the subtle in themselves beguiled,"
2867,60,"    to cheer the ploughman with increaseful crops,"
2868,60,"    and waste huge stones with little water drops,"
2869,60,
2870,60,"    'why work'st thou mischief in thy pilgrimage,"
2871,60,    unless thou couldst return to make amends?
2872,60,    one poor retiring minute in an age
2873,60,"    would purchase thee a thousand thousand friends,"
2874,60,"    lending him wit that to bad debtors lends,"
2875,60,"    o, this dread night, wouldst thou one hour come back,"
2876,60,    i could prevent this storm and shun thy wrack!
2877,60,
2878,60,"    'thou ceaseless lackey to eternity,"
2879,60,"    with some mischance cross tarquin in his flight,"
2880,60,"    devise extremes beyond extremity,"
2881,60,"    to make him curse this cursed crimeful night,"
2882,60,    let ghastly shadows his lewd eyes affright;
2883,60,    and the dire thought of his committed evil
2884,60,"    shape every bush a hideous shapeless devil,"
2885,60,
2886,60,"    'disturb his hours of rest with restless trances,"
2887,60,    afflict him in his bed with bedrid groans;
2888,60,"    let there bechance him pitiful mischances,"
2889,60,"    to make him moan; but pity not his moans,"
2890,60,    stone him with harden'd hearts harder than stones;
2891,60,"    and let mild women to him lose their mildness,"
2892,60,"    wilder to him than tigers in their wildness,"
2893,60,
2894,60,"    'let him have time to tear his curled hair,"
2895,60,"    let him have time against himself to rave,"
2896,60,"    let him have time of time's help to despair,"
2897,60,"    let him have time to live a loathed slave,"
2898,60,"    let him have time a beggar's orts to crave,"
2899,60,    and time to see one that by alms doth live
2900,60,"    disdain to him disdained scraps to give,"
2901,60,
2902,60,"    'let him have time to see his friends his foes,"
2903,60,    and merry fools to mock at him resort;
2904,60,    let him have time to mark how slow time goes
2905,60,"    in time of sorrow, and how swift and short"
2906,60,    his time of folly and his time of sport;
2907,60,    and ever let his unrecalling crime
2908,60,"    have time to wail th' abusing of his time,"
2909,60,
2910,60,"    'o time, thou tutor both to good and bad,"
2911,60,    teach me to curse him that thou taught'st this ill!
2912,60,"    at his own shadow let the thief run mad,"
2913,60,    himself himself seek every hour to kill!
2914,60,    such wretched hands such wretched blood should spill;
2915,60,    for who so base would such an office have
2916,60,    as slanderous death's-man to so base a slave?
2917,60,
2918,60,"    'the baser is he, coming from a king,"
2919,60,"    to shame his hope with deeds degenerate,"
2920,60,"    the mightier man, the mightier is the thing"
2921,60,"    that makes him honour'd, or begets him hate;"
2922,60,"    for greatest scandal waits on greatest state,"
2923,60,"    the moon being clouded presently is miss'd,"
2924,60,"    but little stars may hide them when they list,"
2925,60,
2926,60,"    'the crow may bathe his coal-black wings in mire,"
2927,60,    and unperceived fly with the filth away;
2928,60,"    but if the like the snow-white swan desire,"
2929,60,"    the stain upon his silver down will stay,"
2930,60,"    poor grooms are sightless night, kings glorious day,"
2931,60,"    gnats are unnoted wheresoe'er they fly,"
2932,60,"    but eagles gazed upon with every eye,"
2933,60,
2934,60,"    'out, idle words, servants to shallow fools!"
2935,60,"    unprofitable sounds, weak arbitrators!"
2936,60,    busy yourselves in skill-contending schools;
2937,60,    debate where leisure serves with dull debaters;
2938,60,"    to trembling clients be you mediators,"
2939,60,"    for me, i force not argument a straw,"
2940,60,"    since that my case is past the help of law,"
2941,60,
2942,60,"    'in vain i rail at opportunity,"
2943,60,"    at time, at tarquin, and uncheerful night;"
2944,60,"    in vain i cavil with mine infamy,"
2945,60,"    in vain i spurn at my confirm'd despite,"
2946,60,"    this helpless smoke of words doth me no right,"
2947,60,    the remedy indeed to do me good
2948,60,"    is to let forth my foul-defiled blood,"
2949,60,
2950,60,"    'poor hand, why quiver'st thou at this decree?"
2951,60,"    honour thyself to rid me of this shame,"
2952,60,"    for if i die, my honour lives in thee;"
2953,60,"    but if i live, thou livest in my defame,"
2954,60,"    since thou couldst not defend thy loyal dame,"
2955,60,"    and wast afeard to scratch her wicked foe,"
2956,60,"    kill both thyself and her for yielding so,'"
2957,60,
2958,60,"    this said, from her be-tumbled couch she starteth,"
2959,60,"    to find some desperate instrument of death,"
2960,60,    but this no slaughterhouse no tool imparteth
2961,60,    to make more vent for passage of her breath;
2962,60,"    which, thronging through her lips, so vanisheth"
2963,60,"    as smoke from aetna, that in air consumes,"
2964,60,"    or that which from discharged cannon fumes,"
2965,60,
2966,60,"    'in vain,' quoth she, 'i live, and seek in vain"
2967,60,"    some happy mean to end a hapless life,"
2968,60,"    i fear'd by tarquin's falchion to be slain,"
2969,60,"    yet for the self-same purpose seek a knife,"
2970,60,"    but when i fear'd i was a loyal wife,"
2971,60,"    so am i now, o no, that cannot be;"
2972,60,"    of that true type hath tarquin rifled me,"
2973,60,
2974,60,"    'o, that is gone for which i sought to live,"
2975,60,"    and therefore now i need not fear to die,"
2976,60,"    to clear this spot by death, at least i give"
2977,60,    a badge of fame to slander's livery;
