,doc_id,sentence
3322,73,upon your arrival
3323,73,from gallons of whisky to
3324,73,"50 cent cigars, but it's never"
3325,73,"there,"
3326,73,and they hide their women from you-
3327,73,"their wives, x-wives, daughters, maids, so forth,"
3328,73,because they've read your poems and
3329,73,figure all you want to do is fuck everybody and
3330,73,"everything, which once might have been"
3331,73,true but is no longer quite
3332,73,"true,"
3333,73,
3334,73,and-
3335,73,"he writes too,"
3336,73,"poetry, of"
3337,73,"course, everybody"
3338,73,writes
3339,73,"poetry,"
3340,73,
3341,73,he has plenty of time and a
3342,73,postoffice box in town
3343,73,and he drives there 3 or 4 times a day
3344,73,looking and hoping for accepted
3345,73,"poems,"
3346,73,
3347,73,he thinks that poverty is a weakness of the
3348,73,"soul,"
3349,73,
3350,73,he thinks your mind is ill because you are
3351,73,drunk all the time and have to work in a
3352,73,factory 10 or 12 hours a
3353,73,"night,"
3354,73,
3355,73,"he brings his wife in, a beauty, stolen from a"
3356,73,poorer rich
3357,73,"man,"
3358,73,he lets you gaze for 30 seconds
3359,73,then hustles her
3360,73,"out, she has been crying for some"
3361,73,"reason,"
3362,73,
3363,73,you've got 3 or 4 days to linger in the
3364,73,"guesthouse he says,"
3365,73,come on over to dinner
3366,73,"sometime,"
3367,73,but he doesn't say when or
3368,73,"where, and then you find out that you are not even"
3369,73,"in his house,"
3370,73,
3371,73,you are in
3372,73,one of his houses but
3373,73,his house is somewhere
3374,73,else-
3375,73,you don't know
3376,73,"where,"
3377,73,
3378,73,he even has x-wives in some of his
3379,73,"houses,"
3380,73,
3381,73,his main concern is to keep his x-wives away from
3382,73,"you, he doesn't want to give up a"
3383,73,"damn thing, and you can't blame him,"
3384,73,"his x-wives are all young, stolen, kept,"
3385,73,"talented, well-dressed, schooled, with"
3386,73,"varying french-german accents,"
3387,73,
3388,73,"and!, they"
3389,73,"write poetry too, or"
3390,73,"paint, or"
3391,73,"fuck,"
3392,73,
3393,73,but his big problem is to get down to that mail
3394,73,box in town to get back his
3395,73,rejected poems
3396,73,and to keep his eye on all the other mail boxes
3397,73,in all his other
3398,73,"houses,"
3399,73,
3400,73,"meanwhile, the starving indians"
3401,73,sell beads and baskets in the streets of the small desert
3402,73,"town,"
3403,73,
3404,73,the indians are not allowed in his houses
3405,73,not so much because they are a fuck-threat
3406,73,but because they are
3407,73,dirty and
3408,73,"ignorant, dirty? i look down at my shirt"
3409,73,"with the beerstain on the front,"
3410,73,ignorant? i light a 6 cent cigar and
3411,73,forget about
3412,73,"it,"
3413,73,
3414,73,he or they or somebody was supposed to meet me at
3415,73,the
3416,73,"train station,"
3417,73,
3418,73,"of course, they weren't"
3419,73,"there, we'll be there to meet the great"
3420,73,poet!
3421,73,
3422,73,"well, i looked around and didn't see any"
3423,73,"great poet, besides it was 7 a,m, and"
3424,73,"40 degrees, those things"
3425,73,"happen, the trouble was there were no"
3426,73,"bars open, nothing open, not even a"
3427,73,"jail,"
3428,73,
3429,73,"he's a poet,"
3430,73,"he's also a doctor, a head-shrinker,"
3431,73,no blood involved that
3432,73,"way, he won't tell me whether i am crazy or"
3433,73,not-i don't have the
3434,73,"money,"
3435,73,
3436,73,he walks out with his cocktail glass
3437,73,"disappears for 2 hours, 3 hours,"
3438,73,then suddenly comes walking back in
3439,73,unannounced
3440,73,with the same cocktail glass
3441,73,to make sure i haven't gotten hold of
3442,73,something more precious than
3443,73,"life itself,"
3444,73,
3445,73,my cheap green beer is killing
3446,73,"me, he shows heart hurrah and"
3447,73,gives me a little pill that stops my
3448,73,"gagging,"
3449,73,but nothing decent to
3450,73,"drink,"
3451,73,
3452,73,he'd bought a small 6 pack
3453,73,for my arrival but that was gone in an
3454,73,hour and 15
3455,73,"minutes,"
3456,73,
3457,73,"i'll buy you barrels of beer, he had"
3458,73,"said,"
3459,73,
3460,73,i used his phone one of his phones
3461,73,to get deliveries of beer and
3462,73,"cheap whisky, the town was ten miles away,"
3463,73,"downhill, i peeled my poor dollars from my poor"
3464,73,"roll, and the boy needed a tip, of"
3465,73,"course,"
3466,73,
3467,73,the way it was shaping up i could see that i was
3468,73,"hardly dylan thomas yet, not even"
3469,73,"robert creeley, certainly creeley wouldn't have"
3470,73,had beerstains on his
3471,73,"shirt,"
3472,73,
3473,73,"anyhow, when i finally got hold of one of his"
3474,73,x-wives i was too drunk to
3475,73,"make it,"
3476,73,
3477,73,"scared too, sure, i imagined him peering"
3478,73,through the window-
3479,73,he didn't want to give up a damn thing-
3480,73,and
3481,73,leveling the luger while i was
3482,73,working
3483,73,while the march to the gallows was playing over
3484,73,the muzak
3485,73,and shooting me in the ass first and
3486,73,my poor brain
3487,73,"later,"
3488,73,
3489,73,"an intruder, i could hear him telling them,"
3490,73,"ravishing one of my helpless x-wives,"
3491,73,
3492,73,i see him published in some of the magazines
3493,73,"now, not very good stuff,"
3494,73,
3495,73,a poem about me
3496,73,"too, the polack,"
3497,73,
3498,73,"the polack whines too much, the polack whines about his"
3499,73,"country, other countries, all countries, the polack"
3500,73,"works overtime in a factory like a fool, among other"
3501,73,"fools with pre-drained spirits,"
3502,73,the polack drinks seas of green beer
3503,73,"full of acid, the polack has an ulcerated"
3504,73,"hemorrhoid, the polack picks on fags"
3505,73,"fragile fags, the polack hates his"
3506,73,"wife, hates his daughter, his daughter will become"
3507,73,"an alcoholic, a prostitute, the polack has an"
3508,73,"obese burned out wife, the polack has a"
3509,73,"spastic gut, the polack has a"
3510,73,"rectal brain,"
3511,73,
3512,73,"thank you, doctor and poet, any charge for"
3513,73,this? i know i still owe you for the
3514,73,"pill,"
3515,73,
3516,73,your poem is not too good
3517,73,"but at least i got your starch up,"
3518,73,most of your stuff is about as lively as a
3519,73,wet and deflated
3520,73,"beachball, but it is your round, you've won a round,"
3521,73,going to invite me out this
3522,73,summer? i might scrape up
3523,73,"trainfare, got an indian friend who'd like to meet"
3524,73,"you and yours, he swears he's got the biggest"
3525,73,"pecker in the state of california,"
3526,73,
3527,73,and guess what?
3528,73,he writes
3529,73,poetry
3530,73,too!
3531,74,there are worse things than
3532,74,being alone
3533,74,but it often takes decades
3534,74,to realize this
3535,74,and most often
3536,74,when you do
3537,74,it's too late
3538,74,and there's nothing worse
3539,74,than
3540,74,"too late,"
3541,75,they talk down through
3542,75,"the centuries to us,"
3543,75,"and this we need more and more,"
3544,75,the statues and paintings
3545,75,in midnight age
3546,75,as we go along
3547,75,"holding dead hands,"
3548,75,
3549,75,and we would say
3550,75,"rather than delude the knowing,"
3551,75,"a damn good show,"
3552,75,"but hardly enough for a horse to eat,"
3553,75,and out on the sunshine street where
3554,75,eyes are dabbled in metazoan faces
3555,75,i decide again
3556,75,that in theses centuries
3557,75,they have done very well
3558,75,considering the nature of their
3559,75,"brothers,"
3560,75,it's more than good
3561,75,"that some of them,"
3562,75,closer really to the field-mouse than
3563,75,falcon
3564,75,"have been bold enough to try,"
3565,76,i laugh sometimes when i think about
3566,76,say
3567,76,céline at a typewriter
3568,76,"or dostoevsky,"
3569,76,"or hamsun,"
3570,76,"ordinary men with feet, ears, eyes,"
3571,76,ordinary men with hair on their heads
3572,76,sitting there typing words
3573,76,while having difficulties with life
3574,76,"while being puzzled almost to madness,"
3575,76,
3576,76,dostoevsky gets up
3577,76,"he leaves the machine to piss,"
3578,76,comes back
3579,76,drinks a glass of milk and thinks about
3580,76,the casino and
3581,76,"the roulette wheel,"
3582,76,
3583,76,"céline stops, gets up, walks to the"
3584,76,"window, looks out, thinks, my last patient"
3585,76,"died today, i won't have to make any more"
3586,76,"visits there,"
3587,76,when i saw him last
3588,76,he paid his doctor bill;
3589,76,"it's those who don't pay their bills,"
3590,76,"they live on and on,"
3591,76,"céline walks back, sits down at the"
3592,76,machine
3593,76,is still for a good two minutes
3594,76,"then begins to type,"
3595,76,
3596,76,"hamsun stands over his machine thinking,"
3597,76,i wonder if they are going to believe
3598,76,all these things i write?
3599,76,"he sits down, begins to type,"
3600,76,he doesn't know what a writer's block
3601,76,"is,"
3602,76,he's a prolific son-of-a-bitch
3603,76,damn near as magnificent as
3604,76,"the sun,"
3605,76,"he types away,"
3606,76,
3607,76,and i laugh
3608,76,not out loud
3609,76,"but all up and down these walls, these"
3610,76,dirty yellow and blue walls
3611,76,my white cat asleep on the
3612,76,table
3613,76,hiding his eyes from the
3614,76,"light,"
3615,76,
3616,76,he's not alone tonight
3617,76,and neither am
3618,76,"i,"
3619,77,out of the arm of one love
3620,77,and into the arms of another
3621,77,i have been saved from dying on the cross
3622,77,by a lady who smokes pot
3623,77,writes songs and stories
3624,77,"and is much kinder than the last,"
3625,77,"much much kinder,"
3626,77,"and the sex is just as good or better,"
3627,77,"it isn't pleasant to be put on the cross and left there,"
3628,77,it is much more pleasant to forget a love which didn't
3629,77,work
3630,77,as all love
3631,77,finally
3632,77,"doesn't work ,"
3633,77,it is much more pleasant to make love
3634,77,along the shore in del mar
3635,77,"in room 42, and afterwards"
3636,77,sitting up in bed
3637,77,"drinking good wine, talking and touching"
3638,77,smoking
3639,77,"listening to the waves ,"
3640,77,
3641,77,i have died too many times
3642,77,"believing and waiting, waiting"
3643,77,in a room
3644,77,staring at a cracked ceiling
3645,77,"waiting for the phone, a letter, a knock, a sound ,"
3646,77,going wild inside
3647,77,"while she danced with strangers in nightclubs ,"
3648,77,out of the arms of one love
3649,77,and into the arms of another
3650,77,"it's not pleasant to die on the cross,"
3651,77,it is much more pleasant to hear your name whispered in
3652,77,"the dark,"
3653,78,never
3654,78,even in calmer times
3655,78,have i ever
3656,78,dreamed of
3657,78,bicycling through that
3658,78,city
3659,78,wearing a
3660,78,beret
3661,78,
3662,78,and
3663,78,camus
3664,78,always
3665,78,pissed
3666,78,me
3667,78,"off,"
3668,79,to end up alone
3669,79,in a tomb of a room
3670,79,without cigarettes
3671,79,or wine--
3672,79,just a lightbulb
3673,79,"and a potbelly,"
3674,79,"grayhaired,"
3675,79,and glad to have
3676,79,"the room,"
3677,79,",in the morning"
3678,79,they're out there
3679,79,"making money,"
3680,79,"judges, carpenters,"
3681,79,"plumbers, doctors,"
3682,79,"newsboys, policemen,"
3683,79,"barbers, carwashers,"
3684,79,"dentists, florists,"
3685,79,"waitresses, cooks,"
3686,79,"cabdrivers,"
3687,79,and you turn over
3688,79,to your left side
3689,79,to get the sun
3690,79,on your back
3691,79,and out
3692,79,"of your eyes,"
3693,79,from all's normal here - 1985
3694,80,it
3695,80,takes
3696,80,a lot of
3697,80,desperation
3698,80,dissatisfaction
3699,80,and
3700,80,disillusion
3701,80,to
3702,80,write
3703,80,a
3704,80,few
3705,80,good
3706,80,"poems,"
3707,80,it's not
3708,80,for
3709,80,everybody
3710,80,either to
3711,80,write
3712,80,it
3713,80,or even to
3714,80,read
3715,80,"it,"
3716,81,"by god, i don't know what to"
3717,81,"do,"
3718,81,"they're so nice to have around,"
3719,81,they have a way of playing with
3720,81,the balls
3721,81,and looking at the cock very
3722,81,seriously
3723,81,turning it
3724,81,tweaking it
3725,81,examining each part
3726,81,as their long hair falls on
3727,81,"your belly,"
3728,81,it's not the fucking and sucking
3729,81,alone that reaches into a man
3730,81,"and softens him, it's the extras,"
3731,81,"it's all the extras,"
3732,81,now it's raining tonight
3733,81,and there's nobody
3734,81,they are elsewhere
3735,81,examining things
3736,81,in new bedrooms
3737,81,in new moods
3738,81,or maybe in old
3739,81,"bedrooms,"
3740,81,"anyhow, it's raining tonight,"
3741,81,"on hell of a dashing, pouring"
3742,81,"rain,,"
3743,81,"very little to do,"
3744,81,i've read the newspaper
3745,81,paid the gas bill
3746,81,"the electric co,"
3747,81,"the phone bill,"
3748,81,"it keeps raining,"
3749,81,they soften a man
3750,81,and then let him swim
3751,81,"in his own juice,"
3752,81,i need an old-fashioned whore
3753,81,at the door tonight
3754,81,"closing her green umbrella,"
3755,81,"drops her green umbrella,"
3756,81,drops of moonlit rain on her
3757,81,"purse, saying shit, man,"
3758,81,can't you get better music
3759,81,than that on your radio?
3760,81,"and turn up the heat,"
3761,81,it's always when a man's swollen
3762,81,with love and everything
3763,81,else
3764,81,that keeps raining
3765,81,splattering
3766,81,flooding
3767,81,rain
3768,81,good for the trees and the
3769,81,"grass and the air,"
3770,81,good for things that
3771,81,"live alone,"
3772,81,i would give anything
3773,81,for a female's hand on me
3774,81,"tonight,"
3775,81,they soften a man and
3776,81,then leave him
3777,81,"listening to the rain,"
3778,82,each man must realize
3779,82,that it can all disappear very
3780,82,"quickly,"
3781,82,"the cat, the woman, the job,"
3782,82,"the front tire,"
3783,82,"the bed, the walls, the"
3784,82,room; all our necessities
3785,82,"including love,"
3786,82,rest on foundations of sand -
3787,82,"and any given cause,"
3788,82,"no matter how unrelated,"
3789,82,the death of a boy in hong kong
3790,82,"or a blizzard in omaha ,"
3791,82,"can serve as your undoing,"
3792,82,all your chinaware crashing to the
3793,82,"kitchen floor, your girl will enter"
3794,82,"and you'll be standing, drunk,"
3795,82,"in the center of it and she'll ask,"
3796,82,"my god, what's the matter?"
3797,82,"and you'll answer, i don't know,"
3798,82,"i don't know ,"
3799,83,he sat naked and drunk in a room of summer
3800,83,"   night, running the blade of the knife"
3801,83,"   under his fingernails, smiling, thinking"
3802,83,   of all the letters he had received
3803,83,   telling him that
3804,83,   the way he lived and wrote about
3805,83,   that--
3806,83,   it had kept them going when
3807,83,   all seemed
3808,83,   truly
3809,83,"   hopeless,"
3810,83,
3811,83,"   putting the blade on the table, he"
3812,83,   flicked it with a finger
3813,83,   and it whirled
3814,83,   in a flashing circle
3815,83,"   under the light,"
3816,83,
3817,83,   who the hell is going to save
3818,83,   me? he
3819,83,"   thought,"
3820,83,
3821,83,   as the knife stopped spinning
3822,83,"   the answer came,"
3823,83,   you're going to have to
3824,83,"   save yourself,"
3825,83,
3826,83,"   still smiling,"
3827,83,"   a, he lit a"
3828,83,   cigarette
3829,83,"   b, he poured"
3830,83,   another
3831,83,   drink
3832,83,"   c, gave the blade"
3833,83,   another
3834,83,"   spin,"
3835,83,
3836,83,   --from the last night of the earth poems
3837,83,"url, http,//plagiarist,com/poetry/?wid=178 | printed on 26 april 2003,copyright ©2003 plagiarist,com - all rights reserved, | http,//www,plagiarist,com"
3838,83,"plagiarist,com poetry archive, talkback!"
3839,83,
3840,83,» for students
3841,83,
3842,83,"need help with an assignment? see how the plagiarist,com poetrynotes™ can make"
3843,83,poetry analysis a snap!
3844,83,
3845,83,» for critics and scholars
3846,83,
3847,83,have something to say about this poem? use our comment form to add a comment!
3848,83,«top»
3849,84,"a symphony orchestra,"
3850,84,"there is a thunderstorm,"
3851,84,they are playing a wagner overture
3852,84,and the people leave their seats under the trees
3853,84,and run inside to the pavilion
3854,84,"the women giggling, the men pretending calm,"
3855,84,"wet cigarettes being thrown away,"
3856,84,"wagner plays on, and then they are all under the"
3857,84,"pavilion, the birds even come in from the trees"
3858,84,and enter the pavilion and then it is the hungarian
3859,84,"rhapsody #2 by lizst, and it still rains, but look,"
3860,84,one man sits alone in the rain
3861,84,"listening, the audience notices him, they turn"
3862,84,"and look, the orchestra goes about its"
3863,84,"business, the man sits in the night in the rain,"
3864,84,"listening, there is something wrong with him,"
3865,84,isn't there?
3866,84,he came to hear the
3867,84,"music,"
3868,85,the vultures at the zoo
3869,85,all three of them
3870,85,sit very quietly in their
3871,85,caged tree
3872,85,and below
3873,85,on the ground
3874,85,"are chunks of rotten meat,"
3875,85,"the vultures are over-full,"
3876,85,our taxes have fed them
3877,85,"well,"
3878,85,
3879,85,we move on to the next
3880,85,"cage,"
3881,85,a man is in there
3882,85,sitting on the ground
3883,85,eating
3884,85,"his own shit,"
3885,85,i recognize him as
3886,85,"our former mailman,"
3887,85,his favorite expression
3888,85,"had been,"
3889,85,"have a beautiful day,"
3890,85,
3891,85,"that day i did,"
3892,86,little dark girl with
3893,86,kind eyes
3894,86,when it comes time to
3895,86,use the knife
3896,86,i won't flinch and
3897,86,i won't blame
3898,86,"you,"
3899,86,as i drive along the shore alone
3900,86,"as the palms wave,"
3901,86,"the ugly heavy palms,"
3902,86,as the living does not arrive
3903,86,"as the dead do not leave,"
3904,86,"i won't blame you,"
3905,86,instead
3906,86,i will remember the kisses
3907,86,our lips raw with love
3908,86,and how you gave me
3909,86,everything you had
3910,86,and how i
3911,86,offered you what was left of
3912,86,"me,"
3913,86,and i will remember your small room
3914,86,the feel of you
3915,86,the light in the window
3916,86,your records
3917,86,your books
3918,86,our morning coffee
3919,86,our noons our nights
3920,86,our bodies spilled together
3921,86,sleeping
3922,86,the tiny flowing currents
3923,86,immediate and forever
3924,86,your leg my leg
3925,86,your arm my arm
3926,86,your smile and the warmth
3927,86,of you
3928,86,who made me laugh
3929,86,"again,"
3930,86,little dark girl with kind eyes
3931,86,you have no
3932,86,"knife, the knife is"
3933,86,mine and i won't use it
3934,86,"yet,"
3935,87,i have just spent one-hour-and-a-half
3936,87,handicapping tomorrow's
3937,87,"card,"
3938,87,when am i going to get at the poems?
3939,87,"well, they'll just have to wait"
3940,87,they'll have to warm their feet in the
3941,87,anteroom
3942,87,where they'll sit gossiping about
3943,87,"me,"
3944,87,"this chinaski, doesn't he realize that"
3945,87,without us he would have long ago
3946,87,"gone mad, been dead?"
3947,87,"he knows, but he thinks he can keep"
3948,87,us at his beck and call!
3949,87,he's an ingrate!
3950,87,let's give him writer's block!
3951,87,yeah!
3952,87,yeah!
3953,87,yeah!
3954,87,the little poems kick up their heels
3955,87,"and laugh,"
3956,87,then the biggest one gets up and
3957,87,"walks toward the door,"
3958,87,"hey, where are you going? he is"
3959,87,"asked,"
3960,87,somewhere where i am
3961,87,"appreciated,"
3962,87,"then, he"
3963,87,and the others
3964,87,"vanish,"
3965,87,"i open a beer, sit down at the"
3966,87,machine and nothing
3967,87,"happens,"
3968,87,"like now,"
3969,87,"from the 1997 black sparrow new year's greeting, a new war"
3970,88,"the goldfish sing all night with guitars,"
3971,88,"and the whores go down with the stars,"
3972,88,the whores go down with the stars
3973,88,"i'm sorry, sir, we close at 4,30,"
3974,88,"besides your mother's neck is dirty,"
3975,88,"and the whores go down with the etc,,"
3976,88,"the whores, go down, with the etc,"
3977,88,"i'm sorry jack you can't come back,"
3978,88,"i've fallen in love with another sap,"
3979,88,"34 italian and 1 2 jap,"
3980,88,and the whores go
3981,88,the whores go
3982,88,"etc,"
3983,88,from all's normal here - 1985
3984,89,when you're young
3985,89,a pair of
3986,89,female
3987,89,high-heeled shoes
3988,89,just sitting
3989,89,alone
3990,89,in the closet
3991,89,can fire your
3992,89,bones;
3993,89,when you're old
3994,89,it's just
3995,89,a pair of shoes
3996,89,without
3997,89,anybody
3998,89,in them
3999,89,and
4000,89,just as
4001,89,"well,"
4002,90,"i took my girlfriend to your last poetry reading,"
4003,90,"she said,"
4004,90,"yes, yes? i asked,"
4005,90,"she's young and pretty, she said,"
4006,90,"and? i asked,"
4007,90,she hated your
4008,90,"guts,"
4009,90,then she stretched out on the couch
4010,90,and pulled off her
4011,90,"boots,"
4012,90,"i don't have very good legs,"
4013,90,"she said,"
4014,90,"all right, i thought, i don't have very good"
4015,90,poetry; she doesn't have very good
4016,90,"legs,"
4017,90,"scramble two,"
4018,91,i can't have it
4019,91,and you can't have it
4020,91,and we won't
4021,91,get it
4022,91,
4023,91,so don't bet on it
4024,91,or even think about
4025,91,it
4026,91,
4027,91,just get out of bed
4028,91,each morning
4029,91,
4030,91,wash
4031,91,shave
4032,91,clothe
4033,91,yourself
4034,91,and go out into
4035,91,it
4036,91,
4037,91,because
4038,91,outside of that
4039,91,all that's left is
4040,91,suicide and
4041,91,madness
4042,91,
4043,91,so you just
4044,91,can't
4045,91,expect too much
4046,91,
4047,91,you can't even
4048,91,expect
4049,91,
4050,91,so what you do
4051,91,is
4052,91,work from a modest
4053,91,minimal
4054,91,base
4055,91,
4056,91,like when you
4057,91,walk outside
4058,91,be glad your car
4059,91,might possibly
4060,91,be there
4061,91,
4062,91,and if it is-
4063,91,that the tires
4064,91,aren't
4065,91,flat
4066,91,
4067,91,then you get
4068,91,in
4069,91,and if it
4070,91,starts--you
4071,91,"start,"
4072,91,
4073,91,and
4074,91,it's the damndest
4075,91,movie
4076,91,you've ever
4077,91,seen
4078,91,because
4079,91,you're
4080,91,in it--
4081,91,
4082,91,low budget
4083,91,and
4084,91,4 billion
4085,91,critics
4086,91,
4087,91,and the longest
4088,91,run
4089,91,you ever hope
4090,91,for
4091,91,is
4092,91,
4093,91,one
4094,91,"day,"
4095,92,she was a short one
4096,92,getting fat and she had once been
4097,92,beautiful and
4098,92,she drank the wine
4099,92,she drank the wine in bed and
4100,92,talked and screamed and cursed at
4101,92,me
4102,92,and i told her
4103,92,"please, i need some"
4104,92,"sleep,"
4105,92,-sleep? sleep? ya son of a
4106,92,"bitch, ya never sleep, ya"
4107,92,don't need any
4108,92,sleep!
4109,92,i buried her one morning early
4110,92,i carried her down the sides of the hollywood hills
4111,92,brambles and rabbits and rocks
4112,92,running in front of me
4113,92,and by the time i'd dug the ditch
4114,92,and stuck her in
4115,92,belly down
4116,92,and put the dirt back on
4117,92,the sun was up and it was warm
4118,92,and the flies were lazy and
4119,92,i could hardly see anything out of my eyes
4120,92,everything was so
4121,92,"warm and yellow,"
4122,92,i managed to drive home and i got into bed and i
4123,92,slept for 5 days and 4
4124,92,"nights,"
4125,92,from poems written before jumping out of an 8 story window - 1966
4126,93,"he said, i was working in hollywood when faulkner was"
4127,93,working in hollywood and he was
4128,93,"the worst, he was too drunk to stand up at the"
4129,93,end of the afternoon and so i had to help him
4130,93,into a taxi
4131,93,"day after day after day,"
4132,93,
4133,93,"but when he left hollywood, i stayed on, and while i"
4134,93,"didn't drink like that maybe i should have, i might have"
4135,93,had the guts then to follow him and get the hell out of
4136,93,"there,"
4137,93,
4138,93,"i told him, you write as well as"
4139,93,"faulkner,,"
4140,93,
4141,93,you mean that? he asked from the hospital
4142,93,"bed, smiling,"
4143,94,"the words have come and gone,"
4144,94,"i sit ill,"
4145,94,"the phone rings, the cats sleep,"
4146,94,"linda vacuums,"
4147,94,"i am waiting to live,"
4148,94,"waiting to die,"
4149,94,"i wish i could ring in some bravery,"
4150,94,it's a lousy fix
4151,94,"but the tree outside doesn't know,"
4152,94,i watch it moving with the wind
4153,94,"in the late afternoon sun,"
4154,94,"there's nothing to declare here,"
4155,94,"just a waiting,"
4156,94,"each faces it alone,"
4157,94,"oh, i was once young,"
4158,94,"oh, i was once unbelievably"
4159,94,young!
4160,94,"from transit magazine, 1994"
4161,95,"some people never go crazy,"
4162,95,"me, sometimes i'll lie down behind the couch"
4163,95,"for 3 or 4 days,"
4164,95,"they'll find me there,"
4165,95,"it's cherub, they'll say, and"
4166,95,they pour wine down my throat
4167,95,rub my chest
4168,95,"sprinkle me with oils,"
4169,95,"then, i'll rise with a roar,"
4170,95,"rant, rage -"
4171,95,curse them and the universe
4172,95,as i send them scattering over the
4173,95,"lawn,"
4174,95,"i'll feel much better,"
4175,95,"sit down to toast and eggs,"
4176,95,"hum a little tune,"
4177,95,suddenly become as lovable as a
4178,95,pink
4179,95,"overfed whale,"
4180,95,"some people never go crazy,"
4181,95,what truly horrible lives
4182,95,"they must lead,"
4183,96,"god i got the sad blue blues,"
4184,96,this woman sat there and she
4185,96,said
4186,96,are you really charles
4187,96,
4188,96,       bukowski?
4189,96,
4190,96,and i said
4191,96,
4192,96,   forget that
4193,96,
4194,96,i do not feel good
4195,96,i've got the sad sads
4196,96,all i want to do is
4197,96,fuck you
4198,96,and she laughed
4199,96,she thought i was being
4200,96,clever
4201,96,and o i just looked up her long slim legs of heaven
4202,96,i saw her liver and her quivering intestine
4203,96,i saw christ in there
4204,96,jumping to a folk-rock
4205,96,all the long lines of starvation within me
4206,96,rose
4207,96,and i walked over
4208,96,and grabbed her on the couch
4209,96,ripped her dress up around her face
4210,96,and i didn't care
4211,96,rape or the end of the earth
4212,96,one more time
4213,96,to be there
4214,96,anywhere
4215,96,real
4216,96,yes
4217,96,her panties were on the
4218,96,floor
4219,96,and my cock went in
4220,96,my cock my god my cock went in
4221,96,i was charles
4222,96,"somebody,"
4223,97,we have everything and we have nothing
4224,97,and some men do it in churches
4225,97,and some men do it by tearing butterflies
4226,97,in half
4227,97,and some men do it in palm springs
4228,97,laying it into butterblondes
4229,97,with cadillac souls
4230,97,cadillacs and butterflies
4231,97,"nothing and everything,"
4232,97,the face melting down to the last puff
4233,97,"in a cellar in corpus christi,"
4234,97,"there's something for the touts, the nuns,"
4235,97,"the grocery clerks and you , , ,"
4236,97,"something at 8 a,m,, something in the library"
4237,97,"something in the river,"
4238,97,"everything and nothing,"
4239,97,in the slaughterhouse it comes running along
4240,97,"the ceiling on a hook, and you swing it --"
4241,97,one
4242,97,two
4243,97,three
4244,97,"and then you've got it, $200 worth of dead"
4245,97,"meat, its bones against your bones"
4246,97,"something and nothing,"
4247,97,it's always early enough to die and
4248,97,"it's always too late,"
4249,97,and the drill of blood in the basin white
4250,97,it tells you nothing at all
4251,97,and the gravediggers playing poker over
4252,97,"5 a,m, coffee, waiting for the grass"
4253,97,"to dismiss the frost , , ,"
4254,97,"they tell you nothing at all,"
4255,97,
4256,97,we have everything and we have nothing --
4257,97,days with glass edges and the impossible stink
4258,97,of river moss -- worse than shit;
4259,97,"checkerboard days of moves and countermoves,"
4260,97,"fagged interest, with as much sense in defeat as"
4261,97,in victory; slow days like mules
4262,97,humping it slagged and sullen and sun-glazed
4263,97,up a road where a madman sits waiting among
4264,97,bluejays and wrens netted in and sucked a flaky
4265,97,"grey,"
4266,97,"good days too of wine and shouting, fights"
4267,97,"in alleys, fat legs of women striving around"
4268,97,"your bowels buried in moans,"
4269,97,the signs in bullrings like diamonds hollering
4270,97,"mother capri, violets coming out of the ground"
4271,97,telling you to forget the dead armies and the loves
4272,97,"that robbed you,"
4273,97,days when children say funny and brilliant things
4274,97,like savages trying to send you a message through
4275,97,their bodies while their bodies are still
4276,97,alive enough to transmit and feel and run up
4277,97,and down without locks and paychecks and
4278,97,ideals and possessions and beetle-like
4279,97,"opinions,"
4280,97,days when you can cry all day long in
4281,97,"a green room with the door locked, days"
4282,97,when you can laugh at the breadman
4283,97,"because his legs are too long, days"
4284,97,"of looking at hedges , , ,"
4285,97,
4286,97,"and nothing, and nothing, the days of"
4287,97,"the bosses, yellow men"
4288,97,"with bad breath and big feet, men"
4289,97,"who look like frogs, hyenas, men who walk"
4290,97,"as if melody had never been invented, men"
4291,97,who think it is intelligent to hire and fire and
4292,97,"profit, men with expensive wives they possess"
4293,97,like 60 acres of ground to be drilled
4294,97,or shown-off or to be walled away from
4295,97,"the incompetent, men who'd kill you"
4296,97,because they're crazy and justify it because
4297,97,"it's the law, men who stand in front of"
4298,97,"windows 30 feet wide and see nothing,"
4299,97,men with luxury yachts who can sail around
4300,97,the world and yet never get out of their vest
4301,97,"pockets, men like snails, men like eels, men"
4302,97,"like slugs, and not as good , , ,"
4303,97,"and nothing, getting your last paycheck"
4304,97,"at a harbor, at a factory, at a hospital, at an"
4305,97,"aircraft plant, at a penny arcade, at a"
4306,97,"barbershop, at a job you didn't want"
4307,97,"anyway,"
4308,97,"income tax, sickness, servility, broken"
4309,97,"arms, broken heads -- all the stuffing"
4310,97,"come out like an old pillow,"
4311,97,
4312,97,"we have everything and we have nothing,"
4313,97,some do it well enough for a while and
4314,97,"then give way, fame gets them or disgust"
4315,97,or age or lack of proper diet or ink
4316,97,across the eyes or children in college
4317,97,or new cars or broken backs while skiing
4318,97,in switzerland or new politics or new wives
4319,97,or just natural change and decay --
4320,97,the man you knew yesterday hooking
4321,97,for ten rounds or drinking for three days and
4322,97,three nights by the sawtooth mountains now
4323,97,just something under a sheet or a cross
4324,97,"or a stone or under an easy delusion,"
4325,97,or packing a bible or a golf bag or a
4326,97,"briefcase, how they go, how they go! -- all"
